timestamp,dt,cmd_linear,cmd_angular,wheel_left,wheel_right,pose_x,pose_y,pose_theta,lane_detected,lane_center,confidence,centerline_points
0.05599188804626465,0.05599188804626465,0.3,0.0,0.27953147888183594,0.27953147888183594,0.0,0.0,0.0,True,0.5201822916666666,1.0,29
0.24028468132019043,0.18429279327392578,0.3,0.0,1.201033592224121,1.201033592224121,0.001968191508581185,0.0,0.0,True,0.517578125,1.0,30
0.3012733459472656,0.060988664627075195,0.3,0.0,1.5060174465179443,1.5060174465179443,0.014141740475679399,0.0,0.0,True,0.516796875,1.0,30
0.3612551689147949,0.0599818229675293,0.3,0.0,1.8059170246124268,1.8059170246124268,0.019193964051483194,0.0,0.0,True,0.5125868055555556,1.0,29
0.4158937931060791,0.05463862419128418,0.3,0.0,2.0791220664978027,2.0791220664978027,0.025150950679110908,0.0,0.0,True,0.5108506944444444,1.0,29
0.4743494987487793,0.058455705642700195,0.3,0.0,2.3714029788970947,2.3714029788970947,0.03139897098726579,0.0,0.0,True,0.5078125,1.0,30
0.5217785835266113,0.04742908477783203,0.3,0.0,2.6085472106933594,2.6085472106933594,0.03902312069195234,0.0,0.0,True,0.51328125,1.0,30
0.5664608478546143,0.04468226432800293,0.3,0.0,2.8318750858306885,2.8318750858306885,0.04582787868392445,0.0,0.0,True,0.507421875,1.0,30
0.6189212799072266,0.052460432052612305,0.3,0.0,3.094254732131958,3.094254732131958,0.05278731833045783,0.0,0.0,True,0.504296875,1.0,30
0.6617231369018555,0.042801856994628906,0.3,0.0,3.3082711696624756,3.3082711696624756,0.061715245037524374,0.0,0.0,True,0.5138888888888888,1.0,29
0.7056844234466553,0.043961286544799805,0.3,0.0,3.528064489364624,3.528064489364624,0.06950312311591206,0.0,0.0,True,0.5064453125,1.0,30
0.746828556060791,0.04114413261413574,0.3,0.0,3.6363636363636367,3.6363636363636367,0.07803375840194776,0.0,0.0,True,0.5052734375,1.0,30
0.7927243709564209,0.04589581489562988,0.3,0.0,3.6363636363636367,3.6363636363636367,0.08626258492477491,0.0,0.0,True,0.5060546875,1.0,30
0.8348102569580078,0.042085886001586914,0.3,0.0,3.6363636363636367,3.6363636363636367,0.09544160485275342,0.0,0.0,True,0.5083984375,1.0,30
0.8774106502532959,0.042600393295288086,0.3,0.0,3.6363636363636367,3.6363636363636367,0.10385868668563916,0.0,0.0,True,0.5072265625,1.0,30
0.9198493957519531,0.04243874549865723,0.3,0.0,3.6363636363636367,3.6363636363636367,0.1123788130284126,0.0,0.0,True,0.509375,1.0,30
0.966423749923706,0.04657435417175293,0.3,0.0,3.6363636363636367,3.6363636363636367,0.12086656212814405,0.0,0.0,True,0.506640625,1.0,30
1.0099728107452393,0.0435490608215332,0.3,0.0,3.6363636363636367,3.6363636363636367,0.13018143296249463,0.0,0.0,True,0.5088975694444444,1.0,29
1.0497779846191406,0.03980517387390137,0.3,0.0,3.6363636363636367,3.6363636363636367,0.13889119744308545,0.0,0.0,True,0.5076171875,1.0,30
1.0869157314300537,0.037137746810913086,0.3,0.0,3.6363636363636367,3.6363636363636367,0.14685227990158153,0.0,0.0,True,0.5056640625,1.0,30
1.1269712448120117,0.04005551338195801,0.3,0.0,3.6363636363636367,3.6363636363636367,0.15427982926376416,0.0,0.0,True,0.5130859375,1.0,30
1.1724083423614502,0.04543709754943848,0.3,0.0,3.6363636363636367,3.6363636363636367,0.16229097962387157,0.0,0.0,True,0.5083984375,1.0,30
1.2203600406646729,0.047951698303222656,0.3,0.0,3.6363636363636367,3.6363636363636367,0.17137839913375927,0.0,0.0,True,0.5080295138888888,1.0,29
1.2622394561767578,0.04187941551208496,0.3,0.0,3.6363636363636367,3.6363636363636367,0.18096902489669872,0.0,0.0,True,0.5086805555555556,1.0,29
1.3088009357452393,0.046561479568481445,0.3,0.0,3.6363636363636367,3.6363636363636367,0.18934447884567332,0.0,0.0,True,0.5091145833333334,1.0,29
1.3483448028564453,0.039543867111206055,0.3,0.0,3.6363636363636367,3.6363636363636367,0.19865687012680125,0.0,0.0,True,0.5044921875,1.0,30
1.3905866146087646,0.042241811752319336,0.3,0.0,3.6363636363636367,3.6363636363636367,0.20656607270248484,0.0,0.0,True,0.5095703125,1.0,30
1.4316620826721191,0.04107546806335449,0.3,0.0,3.6363636363636367,3.6363636363636367,0.21501410126693796,0.0,0.0,True,0.5080078125,1.0,30
1.4681909084320068,0.036528825759887695,0.3,0.0,3.6363636363636367,3.6363636363636367,0.2232290518284614,0.0,0.0,True,0.5084635416666666,1.0,29
1.5062167644500732,0.038025856018066406,0.3,0.0,3.6363636363636367,3.6363636363636367,0.23053481698043893,0.0,0.0,True,0.50703125,1.0,30
1.5517363548278809,0.04551959037780762,0.3,0.0,3.6363636363636367,3.6363636363636367,0.23813998818405221,0.0,0.0,True,0.5087890625,1.0,30
1.5912883281707764,0.03955197334289551,0.3,0.0,3.6363636363636367,3.6363636363636367,0.24724400162704538,0.0,0.0,True,0.5126953125,1.0,30
1.6276378631591797,0.03634953498840332,0.3,0.0,3.6363636363636367,3.6363636363636367,0.25515449166305615,0.0,0.0,True,0.5101996527777778,1.0,29
1.6731204986572266,0.045482635498046875,0.3,0.0,3.6363636363636367,3.6363636363636367,0.2624243986607368,0.0,0.0,True,0.512109375,1.0,30
1.7107820510864258,0.03766155242919922,0.3,0.0,3.6363636363636367,3.6363636363636367,0.2715207827091987,0.0,0.0,True,0.5134548611111112,1.0,29
1.7487342357635498,0.03795218467712402,0.3,0.0,3.6363636363636367,3.6363636363636367,0.2790529978276069,0.0,0.0,True,0.5115017361111112,1.0,28
1.7975785732269287,0.048844337463378906,0.3,0.0,3.6363636363636367,3.6363636363636367,0.28664357781417915,0.0,0.0,True,0.51171875,1.0,29
1.8404181003570557,0.04283952713012695,0.3,0.0,3.6363636363636367,3.6363636363636367,0.29641220688827585,0.0,0.0,True,0.506640625,1.0,30
1.8902690410614014,0.0498509407043457,0.3,0.0,3.6363636363636367,3.6363636363636367,0.3049803030491645,0.0,0.0,True,0.5048828125,1.0,30
1.9279406070709229,0.037671566009521484,0.3,0.0,3.6363636363636367,3.6363636363636367,0.31495025277145455,0.0,0.0,True,0.50625,1.0,30
1.9690501689910889,0.041109561920166016,0.3,0.0,3.6363636363636367,3.6363636363636367,0.32248485207565375,0.0,0.0,True,0.514453125,1.0,30
2.015594959259033,0.046544790267944336,0.3,0.0,3.6363636363636367,3.6363636363636367,0.33070681214340275,0.0,0.0,True,0.5072265625,1.0,30
2.0565998554229736,0.04100489616394043,0.3,0.0,3.6363636363636367,3.6363636363636367,0.34001577019699164,0.0,0.0,True,0.5048828125,1.0,30
